Loyalty Number,churn_risk_score,blended_churn,hard_churn,behavioral_churn,was_active_2017,in_training_cohort
140077,0.09666724293476123,0,0,0,0,0
206680,0.02477161514395459,0,0,0,1,1
475550,0.02826712822567734,0,0,0,1,1
702257,0.02350028126651832,0,0,0,1,1
921357,0.011509499595109557,0,0,0,1,1
941621,0.1285971551328448,1,1,0,1,1
180321,0.14791493253183985,0,0,0,1,1
489856,0.16494899010239208,0,0,0,0,0
445632,0.021054492701889825,0,0,0,1,1
658175,0.10970148190755659,0,0,0,1,1
568814,0.03081843361336404,0,0,0,1,1
692275,0.09835400768311747,0,0,0,1,1
380255,0.02699110049719787,0,0,0,1,1
463490,0.02681806083075418,0,0,0,1,1
827334,0.022471425633457335,0,0,0,1,1
506170,0.011899861472529963,0,0,0,1,1
874842,0.10769361368113906,0,0,0,1,1
519276,0.025380597140236903,0,0,0,1,1
560713,0.025619650899855913,0,0,0,1,1
723672,0.030961129418804714,0,0,0,1,1
438299,0.05101456723520815,0,0,0,1,1
122519,0.17112238262404106,0,0,0,0,0
231090,0.022891283362175625,0,0,0,1,1
236874,0.044565711214505,1,1,0,1,1
504311,0.009541793519571554,0,0,0,1,1
289693,0.14002075190458585,1,0,1,1,0
775185,0.029542390265722234,0,0,0,1,1
206366,0.02402846001245426,0,0,0,1,1
197973,0.17867211999938387,0,0,0,0,0
576354,0.012335498886579614,0,0,0,1,1
590025,0.18892546544218675,0,0,0,0,1
827819,0.024752923133973967,0,0,0,1,1
447943,0.0357701895034547,0,0,0,1,1
595334,0.170558790496394,0,0,0,0,0
358039,0.17174854564791228,0,0,0,0,0
508923,0.009662019564799793,0,0,0,1,1
751616,0.5138044140276442,1,0,1,0,0
565351,0.02041178770273427,0,0,0,1,1
969219,0.1768976592908228,0,0,0,0,0
541008,0.3288108979873574,0,0,0,0,0
312226,0.05785902580799675,0,0,0,1,1
624980,0.022652117223665093,0,0,0,1,1
785738,0.033574678947677246,0,0,0,1,1
898438,0.026271921245956974,0,0,0,1,1
605874,0.1510779941014062,0,0,0,0,1
929282,0.19262738693505052,0,0,0,1,1
424688,0.02895410350301526,0,0,0,1,1
965688,0.041676650718831094,0,0,0,1,1
140823,0.024971890974779767,0,0,0,1,1
795486,0.024876215904932157,0,0,0,1,1
920145,0.054640027669176,0,0,0,1,1
939333,0.16555707566142222,1,0,1,0,0
711363,0.41138145036434515,1,1,0,0,0
839579,0.0973742765120554,0,0,0,1,1
760158,0.3553387480973403,0,0,0,0,0
280879,0.12503478567132897,0,0,0,1,1
304117,0.030136485476436332,0,0,0,1,1
520202,0.07826876180507392,0,0,0,1,1
242377,0.41138145036434515,1,0,1,0,0
972121,0.031007027189187766,0,0,0,1,1
907636,0.01065853643391022,0,0,0,1,1
885497,0.41138145036434515,0,0,0,0,0
962278,0.454252352708037,0,0,0,0,0
378920,0.024383838294091905,1,1,0,1,1
635616,0.0304140765961226,0,0,0,1,1
559879,0.019575923929385675,0,0,0,1,1
555831,0.18259846490712864,1,1,1,1,1
923201,0.041944822290973224,0,0,0,1,1
661708,0.07018341591788263,0,0,0,1,1
134397,0.02417384972917168,0,0,0,1,1
326988,0.031573492827355346,0,0,0,1,1
788354,0.02417989599119311,0,0,0,1,1
324125,0.15674453548306289,0,0,0,1,0
489221,0.008831427250578602,0,0,0,1,1
891696,0.01873898751727358,0,0,0,1,1
475123,0.022731768344845384,0,0,0,1,1
781052,0.022124700657223734,0,0,0,1,1
273478,0.03851837741060122,0,0,0,1,1
834523,0.032802117976344296,0,0,0,1,1
951624,0.021121382491327417,0,0,0,1,1
943553,0.03929661468095577,0,0,0,1,1
106839,0.034520106818302476,0,0,0,1,1
326418,0.023491453889288104,0,0,0,1,1
723820,0.08879924732395159,0,0,0,1,1
446302,0.040842566797850345,0,0,0,1,1
275209,0.03043925304003585,0,0,0,1,1
129976,0.01651390371809223,0,0,0,1,1
197096,0.01747979322490185,0,0,0,1,1
160707,0.025023195261672775,0,0,0,1,1
340604,0.9659984677160494,1,0,1,0,1
502784,0.1557108706827905,0,0,0,0,0
974209,0.01134911324477541,0,0,0,1,1
244611,0.030400630147219013,0,0,0,1,1
931244,0.01128451877650054,0,0,0,1,1
778590,0.012310390297236549,0,0,0,1,1
669810,0.009794172975295026,0,0,0,1,1
485705,0.18892546544218675,1,0,1,0,0
400265,0.02005553615742968,0,0,0,1,1
575070,0.025078596020723466,0,0,0,1,1
734838,0.02504505286293755,1,1,0,1,1
371159,0.025554994628979023,0,0,0,1,1
876254,0.03476452209961195,0,0,0,1,1
233738,0.016656463950782796,0,0,0,1,1
420008,0.027953234905071775,0,0,0,1,1
494536,0.6028691790041827,1,0,1,0,1
132935,0.02479884513192173,0,0,0,1,1
501602,0.03184722987453653,0,0,0,1,1
438869,0.013246273395969559,0,0,0,1,1
493350,0.03462101866211332,0,0,0,1,1
800878,0.037571788098644386,0,0,0,1,1
749112,0.39955404815637524,0,0,0,1,0
966372,0.021054492701889825,0,0,0,1,1
270969,0.1646594826086271,0,0,0,0,0
885723,0.028941594029106617,0,0,0,1,1
372237,0.02490305908861872,0,0,0,1,1
152014,0.03456700179504173,0,0,0,1,1
236794,0.18892546544218675,1,0,1,0,0
851370,0.16555707566142222,1,0,1,0,0
172610,0.31913906728334246,0,0,0,0,0
874184,0.030723356993513938,0,0,0,1,1
805110,0.40073093478415117,0,0,0,0,0
420890,0.1997431677879676,0,0,0,0,0
269297,0.029712045250255746,0,0,0,1,1
414757,0.04120063266040431,0,0,0,1,1
300945,0.12242803771289704,0,0,0,1,0
115749,0.1557108706827905,0,0,0,0,0
325382,0.0223803658872917,0,0,0,1,1
901690,0.021734709836281764,0,0,0,1,1
207220,0.01989673571511484,0,0,0,1,1
490932,0.025082661219766114,0,0,0,1,1
159351,0.01995359673118052,0,0,0,1,1
714757,0.023003203134722948,0,0,0,1,1
296412,0.454252352708037,1,1,0,0,0
755406,0.023872044749279637,0,0,0,1,1
853266,0.1457731543414687,1,0,1,1,0
125919,0.023627701851693144,0,0,0,1,1
360256,0.0965445649215082,0,0,0,1,1
468192,0.023635962959364563,0,0,0,1,1
480502,0.3827551748483519,1,1,0,1,1
700430,0.010798448136197151,0,0,0,1,1
828988,0.024399953763734675,0,0,0,1,1
783928,0.03269373444613733,0,0,0,1,1
288491,0.031038400469945597,0,0,0,1,1
985211,0.03524003640399204,0,0,0,1,1
628924,0.04014209874941052,0,0,0,1,1
157672,0.10781994804302722,0,0,0,1,1
120140,0.025949763640623024,0,0,0,1,1
313837,0.41138145036434515,1,1,0,0,0
888430,0.18129828458089872,0,0,0,0,0
892632,0.029734790002931458,0,0,0,1,1
331992,0.170558790496394,1,0,1,0,0
424917,0.02945511057535915,0,0,0,1,1
570796,0.03146268847437253,0,0,0,1,1
402706,0.041864242853778544,0,0,0,1,1
557458,0.02564022205764321,0,0,0,1,1
410218,0.020503741078528943,0,0,0,1,1
567261,0.03126413201779863,0,0,0,1,1
241455,0.5905229988061044,0,0,0,0,0
580472,0.028121412661294958,0,0,0,1,1
522111,0.029691744052969923,0,0,0,1,1
569720,0.0412808699271111,0,0,0,1,1
277188,0.029318008908061965,0,0,0,1,1
356812,0.02099218191656586,0,0,0,1,1
888115,0.028649729676320644,0,0,0,1,1
873468,0.02334246162689697,0,0,0,1,1
117358,0.1682031491417443,0,0,0,0,0
118379,0.03010750073134225,0,0,0,1,1
229210,0.028045705236588628,0,0,0,1,1
963642,0.038236557356201815,0,0,0,1,1
681822,0.029679484137481348,0,0,0,1,1
193953,0.026256826162592638,0,0,0,1,1
776956,0.3250241393734617,0,0,0,0,0
299501,0.02523063792114342,0,0,0,1,1
627778,0.03362762974189085,0,0,0,1,1
590727,0.17416273710427851,1,1,0,1,1
669501,0.02588041167597359,0,0,0,1,1
939766,0.02700332539391087,0,0,0,1,1
971164,0.024037857719025908,0,0,0,1,1
779435,0.40073093478415117,1,1,0,0,0
441113,0.030827434485261367,0,0,0,1,1
170656,0.025552200534610315,0,0,0,1,1
676371,0.1768976592908228,0,0,0,0,1
244099,0.40073093478415117,0,0,0,0,0
713085,0.029398548657045276,0,0,0,1,1
197509,0.025351753764471272,0,0,0,1,1
264904,0.1957858119165765,0,0,0,0,0
152016,0.3250241393734617,0,0,0,0,0
891810,0.011872579695319314,0,0,0,1,1
361707,0.03616431357931802,0,0,0,1,1
292617,0.022802084664858484,0,0,0,1,1
853608,0.02873450868809688,0,0,0,1,1
871287,0.02813548254908203,0,0,0,1,1
300051,0.011322033566212144,0,0,0,1,1
703505,0.046245382415163634,1,1,0,1,1
201683,0.012374010960437507,0,0,0,1,1
324143,0.03402377625124467,0,0,0,1,1
126219,0.021608000352849488,0,0,0,1,1
668325,0.17203558779155795,0,0,0,1,0
712026,0.028163066377403637,0,0,0,1,1
828918,0.02064582766935805,0,0,0,1,1
928804,0.009930853928578252,0,0,0,1,1
327910,0.02921495060116669,0,0,0,1,1
553530,0.029448965907601928,0,0,0,1,1
971627,0.03658283436860933,0,0,0,1,1
120868,0.026989201652442237,0,0,0,1,1
163388,0.024237645509356136,0,0,0,1,1
280659,0.1257321752894892,0,0,0,1,1
615578,0.013967763411301506,0,0,0,1,1
726735,0.12354625763642298,0,0,0,1,1
473648,0.17174854564791228,0,0,0,0,0
183096,0.025323647997240715,0,0,0,1,1
577151,0.4433278738516081,0,0,0,0,0
239184,0.039973379501332194,0,0,0,1,1
653304,0.3615368961698802,1,1,0,0,0
772381,0.021323257968412068,0,0,0,1,1
319433,0.035292221501427926,0,0,0,1,1
582429,0.03311979875092705,1,1,0,1,1
755362,0.1378902580250712,0,0,0,1,1
553089,0.012219546841243894,0,0,0,1,1
983968,0.035887215621917226,0,0,0,1,1
411204,0.03027224918637739,0,0,0,1,1
347629,0.1926547234106519,0,0,0,1,1
207860,0.2038288843340299,1,1,0,1,1
485933,0.012551986589304323,0,0,0,1,1
548126,0.03133546082010906,0,0,0,1,1
907934,0.01679161826771896,0,0,0,1,1
761694,0.09422007993164119,0,0,0,1,1
728586,0.4433278738516081,0,0,0,0,0
740407,0.17490036616458388,0,0,0,0,0
185561,0.02401515203561672,0,0,0,1,1
495912,0.017694643438409076,0,0,0,1,1
527838,0.028528256493388627,0,0,0,1,1
235709,0.03210052567797743,1,1,0,1,1
777351,0.01703093001403159,0,0,0,1,1
585793,0.024547537555622893,0,0,0,1,1
383147,0.026638586528641938,0,0,0,1,1
475395,0.1509106706744019,1,1,0,1,1
272250,0.33478662501128614,0,0,0,0,0
690776,0.1549385389065937,0,0,0,1,1
193147,0.02684076182345629,0,0,0,1,1
477787,0.18892546544218675,0,0,0,0,0
699739,0.02368478186522055,0,0,0,1,1
102207,0.01079588103178525,0,0,0,1,1
764578,0.018959884624738126,0,0,0,1,1
570469,0.0133143246407042,0,0,0,1,1
559005,0.40073093478415117,0,0,0,0,0
890617,0.027581483118998724,0,0,0,1,1
983199,0.5838778902481893,0,0,0,0,0
663513,0.028330203079849795,0,0,0,1,1
487726,0.03568709257877526,0,0,0,1,1
982501,0.1957858119165765,0,0,0,0,1
747655,0.9648035913462033,1,0,1,0,1
190561,0.016497967163195668,0,0,0,1,1
305150,0.0337477912334059,0,0,0,1,1
918053,0.02749283963132801,0,0,0,1,1
948831,0.025977961049541285,0,0,0,1,1
726684,0.024493903105929825,0,0,0,1,1
590936,0.02660246038893887,0,0,0,1,1
806348,0.03297725050598736,1,1,0,1,1
953341,0.026471573321245064,0,0,0,1,1
682840,0.030956135366257218,0,0,0,1,1
446662,0.16555707566142222,1,0,1,0,0
863809,0.15461147456543625,1,1,0,0,0
190256,0.010873397998148092,0,0,0,1,1
411272,0.18892546544218675,0,0,0,0,0
749566,0.454252352708037,0,0,0,0,0
388624,0.13582177152006358,0,0,0,1,1
367511,0.02927783311456211,0,0,0,1,1
771667,0.03767678432864121,0,0,0,1,1
333595,0.021054492701889825,0,0,0,1,1
891647,0.02875546971578721,0,0,0,1,1
483623,0.02874398040825841,0,0,0,1,1
313477,0.02791662282833217,0,0,0,1,1
399666,0.11492559347580697,0,0,0,1,1
813439,0.02463032901644784,0,0,0,1,1
295533,0.029809440476289126,0,0,0,1,1
829162,0.02811342328953946,0,0,0,1,1
477598,0.024337231637079976,0,0,0,1,1
123773,0.023237921346688534,0,0,0,1,1
352582,0.3287528168222517,0,0,0,0,0
513778,0.027698951674624113,0,0,0,1,1
324662,0.021054492701889825,0,0,0,1,1
394248,0.033159364730357306,0,0,0,1,1
640555,0.010985233762895721,0,0,0,1,1
286370,0.024113827782833733,0,0,0,1,1
902298,0.023589755946905665,0,0,0,1,1
655480,0.022381920253152835,0,0,0,1,1
975944,0.03580073193625673,0,0,0,1,1
500115,0.16555707566142222,0,0,0,0,0
724139,0.024317679778481274,0,0,0,1,1
983713,0.009696434453138222,0,0,0,1,1
918984,0.027469318868079545,0,0,0,1,1
989478,0.023281761331307903,0,0,0,1,1
372737,0.37163478693322105,0,0,0,0,0
861558,0.023741505371714988,0,0,0,1,1
487901,0.022260674771404684,0,0,0,1,1
579684,0.035566160345781625,1,1,0,1,1
142545,0.02431564321468589,0,0,0,1,1
141181,0.037504367094142954,0,0,0,1,1
336127,0.05321372015056515,0,0,0,1,1
796990,0.18623303052523651,0,0,0,1,1
513125,0.02574404874234026,0,0,0,1,1
907015,0.170558790496394,0,0,0,0,0
923336,0.029078440612055445,0,0,0,1,1
915243,0.1871018086774243,1,1,0,1,1
434657,0.04847428571643327,1,1,0,1,1
142749,0.012762621945109987,0,0,0,1,1
102168,0.17867211999938387,0,0,0,0,0
242839,0.9648035913462033,1,0,1,0,1
258408,0.3228325220663167,0,0,0,0,0
775678,0.15839497334269992,0,0,0,0,0
356561,0.019276427761972286,0,0,0,1,1
245929,0.029245840586185245,0,0,0,1,1
932249,0.01228982152588271,0,0,0,1,1
264308,0.027515613584201452,0,0,0,1,1
320414,0.16555707566142222,0,0,0,0,1
395639,0.02974495038198109,0,0,0,1,1
589745,0.015389816866821884,0,0,0,1,1
986018,0.024819529170206994,1,1,0,1,1
369658,0.018336619385905487,0,0,0,1,1
262374,0.035256824441405585,0,0,0,1,1
252782,0.02499849571127809,0,0,0,1,1
482711,0.028590762509693193,0,0,0,1,1
486112,0.18892546544218675,0,0,0,0,0
685608,0.03151441996623482,0,0,0,1,1
743335,0.17174854564791228,0,0,0,0,0
187710,0.039154097995835635,0,0,0,1,1
546259,0.6028691790041827,1,0,1,0,1
847724,0.021469400133822848,0,0,0,1,1
326724,0.03415547346255622,0,0,0,1,1
466862,0.025433152722228902,0,0,0,1,1
194694,0.022798911470460096,0,0,0,1,1
456436,0.019243909629439317,0,0,0,1,1
698647,0.02547470005652658,0,0,0,1,1
566640,0.02273033112919511,0,0,0,1,1
453034,0.02595649969378361,0,0,0,1,1
590647,0.03892681008427793,0,0,0,1,1
684776,0.025286261854027204,0,0,0,1,1
346090,0.011694051011130685,0,0,0,1,1
508934,0.01995359673118052,0,0,0,1,1
885888,0.024179425301199944,0,0,0,1,1
332716,0.08478520545909117,0,0,0,1,1
412995,0.03746404930604855,0,0,0,1,1
478373,0.03143437892184701,0,0,0,1,1
649487,0.2095934803535102,1,1,0,1,1
250422,0.00974111716077901,0,0,0,1,1
872069,0.32497531322780804,1,1,0,1,1
501217,0.17174854564791228,0,0,0,0,0
875473,0.1768976592908228,0,0,0,0,0
275933,0.11158082784874411,0,0,0,1,1
312248,0.011254534294467707,0,0,0,1,1
923041,0.020142955527305936,0,0,0,1,1
592485,0.01284348671527687,0,0,0,1,1
940256,0.029611234139845528,0,0,0,1,1
185013,0.025301571665439913,0,0,0,1,1
127827,0.03004488415985678,0,0,0,1,1
566957,0.026879472881136287,0,0,0,1,1
570920,0.03614465723988217,0,0,0,1,1
693528,0.16555707566142222,0,0,0,0,1
325830,0.5248282380819124,0,0,0,0,0
345931,0.0360176939993057,0,0,0,1,1
637927,0.170558790496394,0,0,0,0,0
861191,0.041829303365855726,0,0,0,1,1
769891,0.01960874354537804,0,0,0,1,1
926175,0.026594462217513583,0,0,0,1,1
951353,0.41138145036434515,0,0,0,0,0
431020,0.028490346085921305,0,0,0,1,1
444218,0.18892546544218675,1,0,1,0,0
693913,0.028807464850805903,0,0,0,1,1
244721,0.18892546544218675,0,0,0,0,0
208329,0.013582811115835538,0,0,0,1,1
490562,0.12036363520975175,0,0,0,1,1
859871,0.170558790496394,0,0,0,0,1
888131,0.09982850323779961,0,0,0,1,1
452282,0.028040401089028617,0,0,0,1,1
868926,0.18892546544218675,0,0,0,0,1
484853,0.03965650118231367,0,0,0,1,1
620674,0.18129828458089872,0,0,0,0,0
501165,0.170558790496394,0,0,0,0,0
611464,0.020311535576716284,0,0,0,1,1
599925,0.13779002285531372,1,1,0,1,1
992524,0.019799667689654278,0,0,0,1,1
212977,0.17867211999938387,0,0,0,0,0
228673,0.013744786865783568,0,0,0,1,1
413345,0.023626851731258863,0,0,0,1,1
678603,0.12281689729695433,0,0,0,1,1
659481,0.1116409134411007,0,0,0,1,1
909800,0.10775071779047417,0,0,0,1,1
173884,0.1957858119165765,0,0,0,0,0
893661,0.15919052185384377,0,0,0,1,1
457695,0.16555707566142222,0,0,0,0,0
583788,0.18892546544218675,0,0,0,0,0
449858,0.009171814383946932,0,0,0,1,1
595024,0.009642967888830702,0,0,0,1,1
780266,0.16555707566142222,0,0,0,0,0
530839,0.026704053950717867,0,0,0,1,1
527582,0.010243625774496194,0,0,0,1,1
645927,0.0486030224123261,0,0,0,1,1
574745,0.9659984677160494,1,0,1,0,1
185808,0.028509892612697346,0,0,0,1,1
428526,0.24205034417818355,0,0,0,1,0
284290,0.02337702258098566,0,0,0,1,1
649104,0.026192078373524195,0,0,0,1,1
400030,0.021825793788516068,0,0,0,1,1
862543,0.170558790496394,1,0,1,0,0
259219,0.1736309618624465,0,0,0,1,1
148322,0.1420137381783927,0,0,0,1,1
164313,0.02922797923298558,0,0,0,1,1
620084,0.10432361494984087,0,0,0,1,1
931238,0.17174854564791228,1,0,1,0,0
773012,0.010371941840529402,0,0,0,1,1
312455,0.021495167213146944,0,0,0,1,1
575573,0.01828328344831884,0,0,0,1,1
855372,0.025410091001223687,0,0,0,1,1
729161,0.11677591521518033,1,1,0,1,1
943668,0.4433278738516081,0,0,0,0,0
177146,0.02082991142315809,0,0,0,1,1
596297,0.18822793617771855,0,0,0,0,1
750280,0.008496328677956431,0,0,0,1,1
967093,0.0263497292023656,0,0,0,1,1
156750,0.04742726871016196,0,0,0,1,1
425620,0.17174854564791228,0,0,0,0,0
979548,0.03146268847437253,0,0,0,1,1
424983,0.02210768829528343,0,0,0,1,1
370517,0.03496944195362589,0,0,0,1,1
779573,0.020797082300629825,0,0,0,1,1
582493,0.02714739109692076,0,0,0,1,1
632399,0.02939788780301037,0,0,0,1,1
288164,0.1768976592908228,1,0,1,0,0
141043,0.2552593524258028,1,1,0,1,1
323345,0.014187078927133858,0,0,0,1,1
804534,0.025532272049633174,0,0,0,1,1
866501,0.1621144729393403,0,0,0,0,0
284889,0.023537134561364716,0,0,0,1,1
501189,0.9624069385083862,1,0,1,0,1
144328,0.025066102799164595,0,0,0,1,1
270183,0.22129561668506434,1,0,1,1,0
653324,0.21130667819460228,0,0,0,0,0
846717,0.9783471785100891,1,0,1,0,1
594636,0.1957858119165765,0,0,0,0,0
621731,0.020097303831011618,0,0,0,1,1
901780,0.024237273856771435,0,0,0,1,1
660395,0.028921324175481992,0,0,0,1,1
319658,0.1218664317988141,0,0,0,1,1
305572,0.17174854564791228,1,0,1,0,0
853037,0.9659984677160494,1,0,1,0,1
454145,0.1465466275737454,0,0,0,0,1
138896,0.028318123692595943,0,0,0,1,1
163598,0.026082324232651423,0,0,0,1,1
101356,0.9659984677160494,1,0,1,0,1
390435,0.1268271574752441,0,0,0,1,1
836622,0.06432487898471095,0,0,0,1,1
463230,0.027463501351505437,0,0,0,1,1
820370,0.039163265069908665,0,0,0,1,1
419953,0.02488540210181197,0,0,0,1,1
790734,0.023581371809587127,0,0,0,1,1
797432,0.3250241393734617,0,0,0,0,0
748586,0.21130667819460228,1,1,0,0,1
694757,0.0303167072817163,0,0,0,1,1
741422,0.013884588619322005,0,0,0,1,1
149782,0.025220375351935505,0,0,0,1,1
525579,0.02730064141590317,0,0,0,1,1
855400,0.02607757439931009,0,0,0,1,1
584537,0.01760180628011223,0,0,0,1,1
447401,0.1250546593687916,0,0,0,1,1
325901,0.17174854564791228,0,0,0,0,0
621832,0.029760686202586872,0,0,0,1,1
774226,0.13014590476217114,0,0,0,1,1
122797,0.3288108979873574,0,0,0,0,0
155763,0.0851654055911901,0,0,0,1,0
274083,0.026324088183913134,0,0,0,1,1
694021,0.41138145036434515,1,1,0,0,0
414727,0.03402857839452862,0,0,0,1,1
973860,0.012160945334963891,0,0,0,1,1
545378,0.02447895191531188,0,0,0,1,1
180207,0.03201448684107128,0,0,0,1,1
911089,0.042576818981213536,0,0,0,1,1
814698,0.1957858119165765,0,0,0,0,1
369603,0.027154523630376386,0,0,0,1,1
747509,0.11158082784874411,0,0,0,1,1
268842,0.03413638474294975,0,0,0,1,1
310534,0.026781522006100688,0,0,0,1,1
743734,0.024699491006292186,0,0,0,1,1
877730,0.014160199777789859,0,0,0,1,1
519933,0.028059199792364688,0,0,0,1,1
557932,0.1652735874237711,0,0,0,1,1
329730,0.10559052171013739,0,0,0,1,1
410209,0.023656320130323552,0,0,0,1,1
622334,0.032426652773042866,0,0,0,1,1
422276,0.023665173223500462,0,0,0,1,1
548244,0.02652732201292645,0,0,0,1,1
283122,0.01975912966574156,0,0,0,1,1
714536,0.030142564376723358,0,0,0,1,1
720197,0.017830186583096947,0,0,0,1,1
863490,0.1957858119165765,1,0,1,0,0
662665,0.027482296664350262,0,0,0,1,1
889796,0.014458036319953883,0,0,0,1,1
965590,0.026269021963397407,0,0,0,1,1
975466,0.170558790496394,0,0,0,0,0
498989,0.032904109762563014,0,0,0,1,1
177457,0.017930736716804913,0,0,0,1,1
645688,0.02926915508074461,0,0,0,1,1
771753,0.16716254945742018,1,0,1,0,0
960082,0.0279905678701842,0,0,0,1,1
417118,0.033088638919092514,0,0,0,1,1
359138,0.1957858119165765,1,0,1,0,0
314147,0.03544930473628919,0,0,0,1,1
279967,0.03585733681541291,0,0,0,1,1
450995,0.41138145036434515,0,0,0,0,0
379038,0.1924333389607436,0,0,0,0,0
840481,0.0324212365317763,0,0,0,1,1
412743,0.1957858119165765,0,0,0,0,0
806815,0.028719809755876808,0,0,0,1,1
894724,0.1779859095525094,0,0,0,0,0
764703,0.09517911646650361,0,0,0,1,1
794602,0.018871488747284722,0,0,0,1,1
275298,0.027923203712383275,0,0,0,1,1
337260,0.023903806603426735,0,0,0,1,1
938873,0.016567910650731463,0,0,0,1,1
986792,0.40073093478415117,0,0,0,0,0
770591,0.01227867512183173,0,0,0,1,1
201891,0.039245323372840486,1,1,0,1,1
301155,0.02276556704286491,0,0,0,1,1
287591,0.022020453074172424,0,0,0,1,1
668136,0.10260600058557745,0,0,0,1,1
881001,0.029744440759150614,0,0,0,1,1
803844,0.02508779354446476,0,0,0,1,1
714944,0.02556344403467327,0,0,0,1,1
936603,0.170558790496394,0,0,0,0,0
663343,0.012001788564397172,0,0,0,1,1
315225,0.04471762563202078,0,0,0,1,1
166535,0.012922877243630022,0,0,0,1,1
757885,0.023635962959364563,0,0,0,1,1
401943,0.9659984677160494,1,0,1,0,1
536517,0.014134933401000168,0,0,0,1,1
942403,0.13831805739892442,0,0,0,1,0
538507,0.028724867859539174,0,0,0,1,1
405201,0.027697444725955766,0,0,0,1,1
312312,0.025407924047742,0,0,0,1,1
867624,0.032058445957290106,0,0,0,1,1
603539,0.023427185597533085,0,0,0,1,1
117351,0.9652689371317561,1,0,1,0,1
856942,0.039055272275695704,0,0,0,1,1
408838,0.03228585275370697,0,0,0,1,1
901520,0.02374191061063962,0,0,0,1,1
264491,0.02615058661504428,0,0,0,1,1
609296,0.025025679757883893,0,0,0,1,1
654389,0.454252352708037,0,0,0,0,0
167933,0.023635962959364563,0,0,0,1,1
439251,0.025413599267808843,0,0,0,1,1
552669,0.02724784343128818,0,0,0,1,1
252679,0.1510779941014062,0,0,0,0,1
542893,0.0287599113778118,0,0,0,1,1
754517,0.029155896312177614,0,0,0,1,1
553943,0.011336628111950228,0,0,0,1,1
462616,0.17174854564791228,0,0,0,0,1
157566,0.170558790496394,0,0,0,0,0
656360,0.034522387616089174,0,0,0,1,1
566550,0.17174854564791228,0,0,0,0,0
996488,0.024476389068567358,0,0,0,1,1
558543,0.12973062109693398,0,0,0,1,1
221075,0.029742397752256237,0,0,0,1,1
646178,0.03464817821664176,0,0,0,1,1
171419,0.033954149224577755,0,0,0,1,1
513661,0.009228460916269688,0,0,0,1,1
535852,0.02482056521712488,0,0,0,1,1
663573,0.40073093478415117,0,0,0,0,0
975181,0.11019670289581998,0,0,0,1,1
585386,0.024317679778481274,0,0,0,1,1
956144,0.02229015659862401,0,0,0,1,1
480074,0.12456365760333529,0,0,0,1,0
818077,0.0546053307690102,0,0,0,1,1
700497,0.1768976592908228,0,0,0,0,0
913721,0.024783527295912846,0,0,0,1,1
534009,0.019638638661830746,0,0,0,1,1
967628,0.026830086958684406,0,0,0,1,1
541000,0.025554994628979023,0,0,0,1,1
871380,0.41138145036434515,0,0,0,0,0
101515,0.01651390371809223,0,0,0,1,1
200309,0.023396623134061864,0,0,0,1,1
105073,0.41138145036434515,0,0,0,0,0
504860,0.029734790002931458,0,0,0,1,1
253689,0.038943523332957954,0,0,0,1,1
345244,0.03150781976241705,0,0,0,1,1
763621,0.15334108594775617,1,1,0,1,1
804368,0.13689870364502438,0,0,0,1,1
708982,0.03152268109586891,0,0,0,1,1
729205,0.0210380169101438,0,0,0,1,1
121919,0.08229890213045539,0,0,0,1,1
884708,0.018208194334602024,0,0,0,1,1
737451,0.9659984677160494,1,0,1,0,1
666572,0.11279300508906744,0,0,0,1,1
430500,0.0246965105237704,0,0,0,1,1
463263,0.03943869325455895,0,0,0,1,1
443199,0.030822867339116326,0,0,0,1,1
604943,0.03477757199704343,0,0,0,1,1
327866,0.11447460074855595,0,0,0,1,1
617447,0.022536094081628388,0,0,0,1,1
427163,0.024399953763734675,0,0,0,1,1
920171,0.16555707566142222,0,0,0,0,0
909543,0.020615191249121208,0,0,0,1,1
122890,0.02633343328867411,0,0,0,1,1
697029,0.016306366793178897,0,0,0,1,1
884062,0.029884107367053325,0,0,0,1,1
400392,0.023204810691995287,0,0,0,1,1
912588,0.022475447412809865,0,0,0,1,1
593039,0.1621144729393403,0,0,0,0,1
911852,0.31013793876397866,1,1,0,1,1
107487,0.038616263032218,0,0,0,1,1
192009,0.027395404662056054,0,0,0,1,1
717407,0.01092765017124581,0,0,0,1,1
640116,0.03628602599117183,0,0,0,1,1
849813,0.6394082931707427,1,0,1,0,1
282723,0.025998509426177915,0,0,0,1,1
122020,0.0295095710131789,0,0,0,1,1
143266,0.20404046257318878,0,0,0,0,0
163776,0.012659580715789518,0,0,0,1,1
170655,0.3754632770226678,1,0,1,0,0
481660,0.43668657699813396,0,0,0,0,0
844479,0.026077785786828386,0,0,0,1,1
148612,0.19152052128752747,0,0,0,1,0
235506,0.11118011060615063,0,0,0,1,1
670939,0.3615368961698802,0,0,0,0,0
700011,0.9648035913462033,1,0,1,0,1
780236,0.011597041998985983,0,0,0,1,1
922614,0.3288108979873574,0,0,0,0,0
990955,0.025859697821464744,0,0,0,1,1
743256,0.022134373663601162,0,0,0,1,1
408493,0.1079612275429001,0,0,0,1,1
415148,0.02615893098687849,0,0,0,1,1
154855,0.1768976592908228,0,0,0,0,1
890437,0.0235348932212726,0,0,0,1,1
438511,0.16716254945742018,1,0,1,0,0
365413,0.08740277227201777,0,0,0,1,1
